Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
06-09-2025,"West Bengal",Darjeeling,734008,1,0,0
06-09-2025,"West Bengal",Darjeeling,734009,1,1,0
06-09-2025,"West Bengal",Darjeeling,734014,1,0,0
06-09-2025,"West Bengal",Darjeeling,734209,0,1,0
06-09-2025,"West Bengal",Darjeeling,734301,6,1,0
06-09-2025,"West Bengal",Darjeeling,734427,1,0,0
06-09-2025,"West Bengal","East Midnapore",721139,1,0,0
06-09-2025,"West Bengal","East Midnapore",721601,3,0,0
06-09-2025,"West Bengal","East Midnapore",721604,1,0,0
06-09-2025,"West Bengal","East Midnapore",721631,2,0,0
06-09-2025,"West Bengal","East Midnapore",721633,6,0,0
06-09-2025,"West Bengal",Haora,711107,0,2,0
06-09-2025,"West Bengal",Haora,711227,1,0,0
06-09-2025,"West Bengal",Haora,711315,1,0,0
06-09-2025,"West Bengal",Haora,711322,2,1,0
06-09-2025,"West Bengal",Haora,711404,0,2,0
06-09-2025,"West Bengal",Haora,711410,1,1,0
06-09-2025,"West Bengal",Haora,711411,2,0,0
06-09-2025,"West Bengal",Hooghly,712221,1,0,0
06-09-2025,"West Bengal",Hooghly,712222,1,1,0
06-09-2025,"West Bengal",Hooghly,712233,1,0,0
06-09-2025,"West Bengal",Hooghly,712249,1,1,0
06-09-2025,"West Bengal",Hooghly,712250,2,1,0
06-09-2025,"West Bengal",Hooghly,712308,2,0,0
06-09-2025,"West Bengal",Hooghly,712402,1,0,0
06-09-2025,"West Bengal",Hooghly,712403,6,4,0
06-09-2025,"West Bengal",Hooghly,712411,1,0,0
06-09-2025,"West Bengal",Hooghly,712502,1,0,0
06-09-2025,"West Bengal",Hooghly,712504,0,1,0
06-09-2025,"West Bengal",Hooghly,712513,2,0,0
06-09-2025,"West Bengal",Hooghly,712602,0,1,0
06-09-2025,"West Bengal",Hooghly,712611,2,0,0
06-09-2025,"West Bengal",Hooghly,712617,1,0,0
06-09-2025,"West Bengal",Hooghly,712701,10,4,0
06-09-2025,"West Bengal",Howrah,711312,34,4,0
06-09-2025,"West Bengal",Howrah,711315,2,0,0
06-09-2025,"West Bengal",Howrah,711316,9,1,0
06-09-2025,"West Bengal",Howrah,711401,16,7,0
06-09-2025,"West Bengal",Howrah,711404,1,1,0
06-09-2025,"West Bengal",Howrah,711405,4,0,0
06-09-2025,"West Bengal",Jalpaiguri,734007,2,1,0
06-09-2025,"West Bengal",Jalpaiguri,735101,4,3,0
06-09-2025,"West Bengal",Jalpaiguri,735122,0,1,0
06-09-2025,"West Bengal",Jalpaiguri,735224,5,7,0
06-09-2025,"West Bengal",Jalpaiguri,735305,2,0,0
06-09-2025,"West Bengal",Jhargram,721507,2,0,0
06-09-2025,"West Bengal",Jhargram,721513,0,1,0
06-09-2025,"West Bengal","Koch Bihar",736131,2,3,0
06-09-2025,"West Bengal","Koch Bihar",736157,2,0,0
06-09-2025,"West Bengal","Koch Bihar",736168,2,1,0
06-09-2025,"West Bengal","Koch Bihar",736171,1,1,0
06-09-2025,"West Bengal",Kolkata,700015,1,1,0
06-09-2025,"West Bengal",Kolkata,700018,0,4,0
06-09-2025,"West Bengal",Kolkata,700027,1,0,0
06-09-2025,"West Bengal",Kolkata,700073,1,0,0
06-09-2025,"West Bengal",Kolkata,700085,1,0,0
06-09-2025,"West Bengal",Kolkata,700099,0,1,0
06-09-2025,"West Bengal",Malda,732102,7,2,0
06-09-2025,"West Bengal",Malda,732123,7,6,0
06-09-2025,"West Bengal",Malda,732138,5,0,0
06-09-2025,"West Bengal",Malda,732147,1,0,0
06-09-2025,"West Bengal",Malda,732201,19,14,0
06-09-2025,"West Bengal",Malda,733142,1,0,0
06-09-2025,"West Bengal",Maldah,732142,1,0,0
06-09-2025,"West Bengal",Murshidabad,731221,17,0,0
06-09-2025,"West Bengal",Murshidabad,741156,3,0,0
06-09-2025,"West Bengal",Murshidabad,742104,1,0,0
06-09-2025,"West Bengal",Murshidabad,742121,3,0,0
06-09-2025,"West Bengal",Murshidabad,742132,5,0,0
06-09-2025,"West Bengal",Murshidabad,742134,10,2,0
06-09-2025,"West Bengal",Murshidabad,742137,4,0,0
06-09-2025,"West Bengal",Murshidabad,742138,6,0,0
06-09-2025,"West Bengal",Murshidabad,742149,2,0,0
06-09-2025,"West Bengal",Murshidabad,742164,4,1,0
06-09-2025,"West Bengal",Murshidabad,742175,9,3,0
06-09-2025,"West Bengal",Murshidabad,742176,0,2,0
06-09-2025,"West Bengal",Murshidabad,742188,1,0,0
06-09-2025,"West Bengal",Murshidabad,742235,3,1,0
06-09-2025,"West Bengal",Murshidabad,742305,8,2,0
06-09-2025,"West Bengal",Murshidabad,742401,7,0,0
06-09-2025,"West Bengal",Nadia,713130,4,0,0
06-09-2025,"West Bengal",Nadia,741122,20,1,0
06-09-2025,"West Bengal",Nadia,741150,0,1,0
06-09-2025,"West Bengal",Nadia,741153,1,0,0
06-09-2025,"West Bengal",Nadia,741157,8,0,0
06-09-2025,"West Bengal",Nadia,741160,2,0,0
06-09-2025,"West Bengal",Nadia,741161,0,1,0
06-09-2025,"West Bengal",Nadia,741235,2,1,0
06-09-2025,"West Bengal",Nadia,741245,1,1,1
06-09-2025,"West Bengal",Nadia,741402,2,0,0
06-09-2025,"West Bengal",Nadia,741501,2,0,0
06-09-2025,"West Bengal",Nadia,741506,1,0,0
06-09-2025,"West Bengal","North 24 Parganas",700051,1,0,0
06-09-2025,"West Bengal","North 24 Parganas",700056,2,0,0
06-09-2025,"West Bengal","North 24 Parganas",700057,1,2,0
06-09-2025,"West Bengal","North 24 Parganas",700058,0,1,0
06-09-2025,"West Bengal","North 24 Parganas",700079,1,2,0
06-09-2025,"West Bengal","North 24 Parganas",700091,1,1,0
06-09-2025,"West Bengal","North 24 Parganas",700110,2,1,0
06-09-2025,"West Bengal","North 24 Parganas",700112,1,0,1
06-09-2025,"West Bengal","North 24 Parganas",700121,10,1,0
06-09-2025,"West Bengal","North 24 Parganas",700122,1,0,0
06-09-2025,"West Bengal","North 24 Parganas",700124,9,3,1
06-09-2025,"West Bengal","North 24 Parganas",700125,15,2,0
06-09-2025,"West Bengal","North 24 Parganas",700131,0,1,0
06-09-2025,"West Bengal","North 24 Parganas",700155,2,1,0
06-09-2025,"West Bengal","North 24 Parganas",743222,0,1,0
06-09-2025,"West Bengal","North 24 Parganas",743233,1,0,0
06-09-2025,"West Bengal","North 24 Parganas",743245,9,0,1
06-09-2025,"West Bengal","North 24 Parganas",743262,7,0,1
06-09-2025,"West Bengal","North 24 Parganas",743263,13,4,0
06-09-2025,"West Bengal","North 24 Parganas",743270,5,1,0
06-09-2025,"West Bengal","North 24 Parganas",743272,0,1,3
06-09-2025,"West Bengal","North 24 Parganas",743273,24,2,0
06-09-2025,"West Bengal","North 24 Parganas",743286,15,3,0
06-09-2025,"West Bengal","North 24 Parganas",743292,1,1,0
06-09-2025,"West Bengal","North 24 Parganas",743405,1,1,0
06-09-2025,"West Bengal","North 24 Parganas",743446,2,1,0
06-09-2025,"West Bengal","North 24 Parganas",743701,1,0,0
06-09-2025,"West Bengal","North Twenty Four Parganas",743166,0,1,0
06-09-2025,"West Bengal","North Twenty Four Parganas",743446,1,0,0
06-09-2025,"West Bengal","Paschim Bardhaman",713205,1,1,1
06-09-2025,"West Bengal","Paschim Bardhaman",713323,1,0,0
06-09-2025,"West Bengal","Paschim Bardhaman",713333,0,1,0
06-09-2025,"West Bengal","Paschim Medinipur",721131,1,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721136,1,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721147,5,2,0
06-09-2025,"West Bengal","Paschim Medinipur",721155,3,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721157,6,1,0
06-09-2025,"West Bengal","Paschim Medinipur",721159,2,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721211,4,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721222,5,1,0
06-09-2025,"West Bengal","Paschim Medinipur",721436,2,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721457,3,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721501,2,0,0
06-09-2025,"West Bengal","Paschim Medinipur",721503,3,0,0
06-09-2025,"West Bengal","Purba Bardhaman",713142,2,0,0
06-09-2025,"West Bengal","Purba Bardhaman",713421,1,0,0
06-09-2025,"West Bengal","Purba Bardhaman",713430,2,0,0
06-09-2025,"West Bengal","Purba Bardhaman",713513,4,0,0
06-09-2025,"West Bengal","Purba Medinipur",721130,5,0,0
06-09-2025,"West Bengal","Purba Medinipur",721422,11,0,0
06-09-2025,"West Bengal","Purba Medinipur",721430,9,1,0
06-09-2025,"West Bengal","Purba Medinipur",721434,1,0,0
06-09-2025,"West Bengal","Purba Medinipur",721444,2,1,0
06-09-2025,"West Bengal","Purba Medinipur",721463,1,0,0
06-09-2025,"West Bengal","Purba Medinipur",721602,1,0,0
06-09-2025,"West Bengal","Purba Medinipur",721603,15,0,0
06-09-2025,"West Bengal","Purba Medinipur",721607,1,0,0
06-09-2025,"West Bengal","Purba Medinipur",721632,3,0,0
06-09-2025,"West Bengal","Purba Medinipur",721633,20,3,0
06-09-2025,"West Bengal","Purba Medinipur",721635,4,0,0
06-09-2025,"West Bengal","Purba Medinipur",721636,6,0,0
06-09-2025,"West Bengal","Purba Medinipur",721641,4,0,0
06-09-2025,"West Bengal","Purba Medinipur",721670,1,0,0
06-09-2025,"West Bengal",Purulia,723103,2,0,0
06-09-2025,"West Bengal",Puruliya,723101,12,11,0
06-09-2025,"West Bengal",Puruliya,723121,11,2,0
06-09-2025,"West Bengal",Puruliya,723127,16,8,0
06-09-2025,"West Bengal",Puruliya,723151,0,3,0
06-09-2025,"West Bengal",Puruliya,723155,4,2,0
06-09-2025,"West Bengal",Puruliya,723156,0,1,0
06-09-2025,"West Bengal",Puruliya,723215,3,1,0
06-09-2025,"West Bengal","South 24 Parganas",700008,0,1,0
06-09-2025,"West Bengal","South 24 Parganas",700024,0,1,0
06-09-2025,"West Bengal","South 24 Parganas",700070,0,0,1
06-09-2025,"West Bengal","South 24 Parganas",700082,2,0,0
06-09-2025,"West Bengal","South 24 Parganas",700099,1,0,0
06-09-2025,"West Bengal","South 24 Parganas",700139,3,1,0
06-09-2025,"West Bengal","South 24 Parganas",700140,3,4,0
06-09-2025,"West Bengal","South 24 Parganas",700151,1,1,0
06-09-2025,"West Bengal","South 24 Parganas",700154,1,4,0
06-09-2025,"West Bengal","South 24 Parganas",743318,2,0,0
06-09-2025,"West Bengal","South 24 Parganas",743332,9,3,0
06-09-2025,"West Bengal","South 24 Parganas",743336,1,1,0
06-09-2025,"West Bengal","South 24 Parganas",743377,7,0,0
06-09-2025,"West Bengal","South 24 Parganas",743399,4,5,0
06-09-2025,"West Bengal","South 24 Parganas",743425,1,0,0
06-09-2025,"West Bengal","South 24 Parganas",743504,4,0,0
06-09-2025,"West Bengal","South 24 Parganas",743513,4,0,0
06-09-2025,"West Bengal","South 24 Parganas",743610,6,4,0
06-09-2025,"West Bengal","South Twenty Four Parganas",700146,0,1,0
06-09-2025,"West Bengal","South Twenty Four Parganas",743338,1,2,0
06-09-2025,"West Bengal","South Twenty Four Parganas",743374,7,1,0
06-09-2025,"West Bengal","South Twenty Four Parganas",743390,1,0,0
06-09-2025,"West Bengal","Uttar Dinajpur",733143,14,1,0
06-09-2025,"West Bengal","Uttar Dinajpur",733156,2,1,0
06-09-2025,"West Bengal","Uttar Dinajpur",733207,31,27,1
06-09-2025,"West Bengal","Uttar Dinajpur",733210,35,12,0
06-09-2025,"West Bengal","Uttar Dinajpur",733215,12,3,0
06-09-2025,"West Bengal","West Midnapore",721222,1,0,0
07-09-2025,"Andhra Pradesh",Adilabad,504296,1,0,0
07-09-2025,"Andhra Pradesh",Chittoor,517588,1,1,0
07-09-2025,"Andhra Pradesh",Cuddapah,516434,1,0,0
07-09-2025,"Andhra Pradesh",Cuddapah,516444,1,0,0
07-09-2025,"Andhra Pradesh","East Godavari",533006,0,1,0
07-09-2025,"Andhra Pradesh",Guntur,522616,2,0,0
07-09-2025,"Andhra Pradesh",Kakinada,533002,1,0,0
07-09-2025,"Andhra Pradesh",Kakinada,533003,1,0,0
07-09-2025,"Andhra Pradesh",Krishna,521105,1,0,0
07-09-2025,"Andhra Pradesh",Kurnool,518302,6,0,0
07-09-2025,"Andhra Pradesh",Prakasam,523105,1,0,0
07-09-2025,"Andhra Pradesh","Sri Sathya Sai",515591,2,0,0
07-09-2025,"Andhra Pradesh",Srikakulam,532218,1,0,0
07-09-2025,"Andhra Pradesh",Srikakulam,532322,1,0,0
07-09-2025,"Andhra Pradesh",Srikakulam,532432,1,0,0
07-09-2025,"Andhra Pradesh",Tirupati,517588,4,0,0
07-09-2025,"Andhra Pradesh",Visakhapatnam,531055,1,0,0
07-09-2025,"Andhra Pradesh",Visakhapatnam,531061,1,0,0
07-09-2025,"Andhra Pradesh","West Godavari",534275,4,0,0
07-09-2025,"Andhra Pradesh","Y. S. R",516360,2,0,0
07-09-2025,"Arunachal Pradesh",Changlang,792122,0,0,1
07-09-2025,Assam,Baksa,781367,3,1,0
07-09-2025,Assam,Cachar,788002,1,0,0
07-09-2025,Assam,Cachar,788118,4,0,0
07-09-2025,Assam,Cachar,788121,1,0,0
07-09-2025,Assam,Charaideo,785689,1,0,0
07-09-2025,Assam,Charaideo,785693,2,1,0
07-09-2025,Assam,Dhemaji,787059,3,3,0
07-09-2025,Assam,Kamrup,781006,1,0,0
07-09-2025,Assam,Kamrup,781017,0,1,0
07-09-2025,Assam,"Kamrup Metro",781001,2,1,0
07-09-2025,Assam,"Kamrup Metro",781008,0,1,0
07-09-2025,Assam,"Kamrup Metro",781024,1,1,0
07-09-2025,Assam,"Kamrup Metro",781034,0,2,0
07-09-2025,Assam,"Kamrup Metro",781037,2,1,0
07-09-2025,Assam,"Kamrup Metro",781038,1,1,0
07-09-2025,Assam,"Kamrup Metro",782402,0,1,0
07-09-2025,Assam,"Karbi Anglong",782448,2,0,0
07-09-2025,Assam,Karimganj,788734,3,0,0
07-09-2025,Assam,Karimganj,788781,6,0,0
07-09-2025,Assam,Kokrajhar,783370,0,0,1
07-09-2025,Assam,Lakhimpur,784165,1,0,0
07-09-2025,Assam,Lakhimpur,787001,1,0,0
07-09-2025,Assam,Lakhimpur,787031,3,1,0
07-09-2025,Assam,Marigaon,782126,2,0,0
07-09-2025,Assam,Nagaon,782135,12,1,0
07-09-2025,Assam,Nagaon,782445,3,5,0
07-09-2025,Assam,Nalbari,781338,1,0,0
07-09-2025,Assam,Sonitpur,784028,0,1,0
07-09-2025,Assam,Sonitpur,784153,1,1,0
07-09-2025,Assam,Sonitpur,784169,0,1,0
07-09-2025,Assam,Sonitpur,784178,1,0,0
03-09-2025,"West Bengal",Haora,711110,0,1,0
03-09-2025,"West Bengal",Haora,711112,1,0,0
03-09-2025,"West Bengal",Haora,711225,1,0,0
03-09-2025,"West Bengal",Haora,711304,0,1,0
03-09-2025,"West Bengal",Hooghly,712135,1,0,0
03-09-2025,"West Bengal",Hooghly,712147,3,1,0
03-09-2025,"West Bengal",Hooghly,712221,2,4,0
03-09-2025,"West Bengal",Hooghly,712222,3,0,0
03-09-2025,"West Bengal",Hooghly,712258,1,1,0
03-09-2025,"West Bengal",Hooghly,712308,1,1,0
03-09-2025,"West Bengal",Hooghly,712401,23,4,0
03-09-2025,"West Bengal",Hooghly,712405,4,1,0
03-09-2025,"West Bengal",Hooghly,712408,1,0,0
03-09-2025,"West Bengal",Hooghly,712417,5,0,0
03-09-2025,"West Bengal",Hooghly,712428,1,0,0
03-09-2025,"West Bengal",Hooghly,712503,1,0,0
03-09-2025,"West Bengal",Hooghly,712616,6,1,0
03-09-2025,"West Bengal",Hooghly,712701,11,1,0
03-09-2025,"West Bengal",Howrah,711103,1,2,0
03-09-2025,"West Bengal",Howrah,711104,1,0,0
03-09-2025,"West Bengal",Howrah,711107,1,0,0
03-09-2025,"West Bengal",Howrah,711201,0,1,0
03-09-2025,"West Bengal",Howrah,711302,1,2,0
03-09-2025,"West Bengal",Howrah,711303,20,3,0
03-09-2025,"West Bengal",Howrah,711306,4,0,0
03-09-2025,"West Bengal",Howrah,711316,14,10,0
03-09-2025,"West Bengal",Howrah,711403,3,1,1
03-09-2025,"West Bengal",Howrah,711404,1,1,0
03-09-2025,"West Bengal",Howrah,711405,2,1,0
03-09-2025,"West Bengal",Howrah,711409,1,2,0
03-09-2025,"West Bengal",Howrah,711416,1,0,0
03-09-2025,"West Bengal",Hugli,712408,1,0,0
03-09-2025,"West Bengal",Jalpaiguri,735101,3,1,0
03-09-2025,"West Bengal",Jalpaiguri,735122,1,1,0
03-09-2025,"West Bengal",Jalpaiguri,735136,1,0,0
03-09-2025,"West Bengal",Jalpaiguri,735213,2,0,0
03-09-2025,"West Bengal",Jalpaiguri,735221,1,0,0
03-09-2025,"West Bengal",Jalpaiguri,735228,0,4,0
03-09-2025,"West Bengal",Jalpaiguri,736122,4,0,0
03-09-2025,"West Bengal",Jalpaiguri,736201,1,0,0
03-09-2025,"West Bengal",Jalpaiguri,736204,5,3,0
03-09-2025,"West Bengal","Koch Bihar",735304,0,1,0
03-09-2025,"West Bengal","Koch Bihar",736131,1,0,0
03-09-2025,"West Bengal","Koch Bihar",736167,0,3,0
03-09-2025,"West Bengal",Kolkata,700002,3,2,0
03-09-2025,"West Bengal",Kolkata,700004,0,0,3
03-09-2025,"West Bengal",Kolkata,700010,1,2,0
03-09-2025,"West Bengal",Kolkata,700015,1,1,0
03-09-2025,"West Bengal",Kolkata,700034,2,0,0
03-09-2025,"West Bengal",Kolkata,700054,2,2,0
03-09-2025,"West Bengal",Kolkata,700058,1,0,0
03-09-2025,"West Bengal",Kolkata,700060,2,0,0
03-09-2025,"West Bengal",Kolkata,700075,1,0,0
03-09-2025,"West Bengal",Kolkata,700093,1,0,0
03-09-2025,"West Bengal",Malda,732125,16,2,0
03-09-2025,"West Bengal",Malda,732127,6,1,0
03-09-2025,"West Bengal",Malda,732216,1,0,0
03-09-2025,"West Bengal",Malda,733124,1,0,0
03-09-2025,"West Bengal",Maldah,732142,2,0,0
03-09-2025,"West Bengal",Maldah,732207,3,2,0
03-09-2025,"West Bengal",Maldah,732210,0,2,0
03-09-2025,"West Bengal",Murshidabad,742102,5,1,0
03-09-2025,"West Bengal",Murshidabad,742122,17,0,0
03-09-2025,"West Bengal",Murshidabad,742159,10,0,0
03-09-2025,"West Bengal",Murshidabad,742166,10,5,0
03-09-2025,"West Bengal",Murshidabad,742181,6,0,0
03-09-2025,"West Bengal",Murshidabad,742188,1,0,0
03-09-2025,"West Bengal",Murshidabad,742202,59,7,0
03-09-2025,"West Bengal",Murshidabad,742224,31,10,0
03-09-2025,"West Bengal",Murshidabad,742406,9,2,0
03-09-2025,"West Bengal",Nadia,741101,2,0,0
03-09-2025,"West Bengal",Nadia,741125,2,0,0
03-09-2025,"West Bengal",Nadia,741164,1,0,0
03-09-2025,"West Bengal",Nadia,741181,2,0,0
03-09-2025,"West Bengal",Nadia,741202,3,1,0
03-09-2025,"West Bengal",Nadia,741223,2,0,0
03-09-2025,"West Bengal",Nadia,741250,1,0,0
03-09-2025,"West Bengal",Nadia,741255,3,0,0
03-09-2025,"West Bengal",Nadia,741402,2,0,0
03-09-2025,"West Bengal",Nadia,741506,2,0,0
03-09-2025,"West Bengal",Nadia,741508,1,0,0
03-09-2025,"West Bengal",Nadia,741509,0,1,0
03-09-2025,"West Bengal",Nadia,742121,1,0,0
03-09-2025,"West Bengal","North 24 Parganas",700057,1,0,0
03-09-2025,"West Bengal","North 24 Parganas",700058,3,1,0
03-09-2025,"West Bengal","North 24 Parganas",700076,0,1,0
03-09-2025,"West Bengal","North 24 Parganas",700081,1,0,0
03-09-2025,"West Bengal","North 24 Parganas",700109,0,1,0
03-09-2025,"West Bengal","North 24 Parganas",700126,4,1,0
03-09-2025,"West Bengal","North 24 Parganas",700130,1,1,0
03-09-2025,"West Bengal","North 24 Parganas",700135,1,1,0
03-09-2025,"West Bengal","North 24 Parganas",700157,2,0,1
03-09-2025,"West Bengal","North 24 Parganas",743125,5,0,0
03-09-2025,"West Bengal","North 24 Parganas",743144,1,0,0
03-09-2025,"West Bengal","North 24 Parganas",743233,0,2,0
03-09-2025,"West Bengal","North 24 Parganas",743235,13,3,0
03-09-2025,"West Bengal","North 24 Parganas",743248,3,0,0
03-09-2025,"West Bengal","North 24 Parganas",743270,7,1,0
03-09-2025,"West Bengal","North 24 Parganas",743271,1,0,0
03-09-2025,"West Bengal","North 24 Parganas",743286,3,3,0
03-09-2025,"West Bengal","North 24 Parganas",743290,2,1,0
03-09-2025,"West Bengal","North 24 Parganas",743291,4,0,0
03-09-2025,"West Bengal","North 24 Parganas",743294,2,0,1
03-09-2025,"West Bengal","North 24 Parganas",743435,3,3,0
03-09-2025,"West Bengal","North 24 Parganas",743456,2,0,1
03-09-2025,"West Bengal","North Dinajpur",733134,1,0,0
03-09-2025,"West Bengal","North Twenty Four Parganas",700110,1,0,0
03-09-2025,"West Bengal","North Twenty Four Parganas",700116,1,0,0
03-09-2025,"West Bengal","North Twenty Four Parganas",743711,1,1,0
03-09-2025,"West Bengal","Paschim Bardhaman",713217,0,1,0
03-09-2025,"West Bengal","Paschim Medinipur",721128,1,0,0
03-09-2025,"West Bengal","Paschim Medinipur",721144,10,3,0
03-09-2025,"West Bengal","Paschim Medinipur",721150,17,7,0
03-09-2025,"West Bengal","Paschim Medinipur",721156,2,2,0
03-09-2025,"West Bengal","Paschim Medinipur",721201,3,4,0
03-09-2025,"West Bengal","Paschim Medinipur",721212,3,1,0
03-09-2025,"West Bengal","Paschim Medinipur",721301,6,3,0
03-09-2025,"West Bengal","Paschim Medinipur",721443,9,0,0
03-09-2025,"West Bengal","Paschim Medinipur",721502,2,0,0
03-09-2025,"West Bengal","Paschim Medinipur",721504,0,1,1
03-09-2025,"West Bengal","Paschim Medinipur",721517,1,1,0
03-09-2025,"West Bengal","Paschim Medinipur",721641,2,0,0
03-09-2025,"West Bengal","Purba Bardhaman",713103,2,0,0
03-09-2025,"West Bengal","Purba Bardhaman",713145,1,1,0
03-09-2025,"West Bengal","Purba Bardhaman",713150,2,0,0
03-09-2025,"West Bengal","Purba Bardhaman",713151,1,0,0
03-09-2025,"West Bengal","Purba Bardhaman",713424,1,0,0
03-09-2025,"West Bengal","Purba Bardhaman",713425,1,0,0
03-09-2025,"West Bengal","Purba Medinipur",721169,1,0,0
03-09-2025,"West Bengal","Purba Medinipur",721401,5,0,0
03-09-2025,"West Bengal","Purba Medinipur",721425,7,0,0
03-09-2025,"West Bengal","Purba Medinipur",721432,1,1,0
03-09-2025,"West Bengal","Purba Medinipur",721446,2,0,0
03-09-2025,"West Bengal","Purba Medinipur",721454,4,1,0
03-09-2025,"West Bengal","Purba Medinipur",721456,6,0,0
03-09-2025,"West Bengal","Purba Medinipur",721626,3,0,0
03-09-2025,"West Bengal","Purba Medinipur",721627,2,0,0
03-09-2025,"West Bengal","Purba Medinipur",721642,6,0,0
03-09-2025,"West Bengal","Purba Medinipur",721644,2,0,0
03-09-2025,"West Bengal","Purba Medinipur",721653,8,0,0
03-09-2025,"West Bengal","Purba Medinipur",721657,3,0,0
03-09-2025,"West Bengal","Purba Medinipur",721669,1,0,0
03-09-2025,"West Bengal",Purulia,723126,1,0,0
03-09-2025,"West Bengal",Puruliya,723143,5,2,0
03-09-2025,"West Bengal",Puruliya,723145,2,2,0
03-09-2025,"West Bengal",Puruliya,723152,9,0,0
03-09-2025,"West Bengal",Puruliya,723212,4,0,0
03-09-2025,"West Bengal",Puruliya,723213,5,1,0
03-09-2025,"West Bengal","South 24 Parganas",700070,2,2,0
03-09-2025,"West Bengal","South 24 Parganas",700103,3,1,0
03-09-2025,"West Bengal","South 24 Parganas",700137,6,0,0
03-09-2025,"West Bengal","South 24 Parganas",700145,6,1,0
03-09-2025,"West Bengal","South 24 Parganas",743336,5,3,0
03-09-2025,"West Bengal","South 24 Parganas",743338,16,3,0
03-09-2025,"West Bengal","South 24 Parganas",743348,3,0,1
03-09-2025,"West Bengal","South 24 Parganas",743372,8,1,0
03-09-2025,"West Bengal","South 24 Parganas",743373,7,0,0
03-09-2025,"West Bengal","South 24 Parganas",743374,1,2,0
03-09-2025,"West Bengal","South 24 Parganas",743383,9,1,0
03-09-2025,"West Bengal","South 24 Parganas",743387,10,3,0
03-09-2025,"West Bengal","South 24 Parganas",743399,2,1,0
03-09-2025,"West Bengal","South 24 Parganas",743504,8,2,0
03-09-2025,"West Bengal","South 24 Parganas",743611,5,0,0
03-09-2025,"West Bengal","South 24 Parganas",743613,0,1,0
03-09-2025,"West Bengal","South Dinajpur",733124,1,0,0
03-09-2025,"West Bengal","South Twenty Four Parganas",743399,1,0,0
03-09-2025,"West Bengal","Uttar Dinajpur",733128,7,0,0
03-09-2025,"West Bengal","Uttar Dinajpur",733132,2,0,0
03-09-2025,"West Bengal","West Midnapore",721148,1,1,0
03-09-2025,"West Bengal","West Midnapore",721211,1,0,0
03-09-2025,"West Bengal","West Midnapore",721305,2,0,0
03-09-2025,"West Bengal","West Midnapore",721517,2,0,0
04-09-2025,"Andaman & Nicobar Islands",Andamans,744103,1,0,0
04-09-2025,"Andaman & Nicobar Islands",Andamans,744105,1,0,0
04-09-2025,"Andaman & Nicobar Islands","South Andaman",744206,1,0,0
04-09-2025,"Andaman and Nicobar Islands","North And Middle Andaman",744205,1,0,0
04-09-2025,"Andhra Pradesh",Adilabad,504204,1,0,0
04-09-2025,"Andhra Pradesh",Adilabad,504294,2,0,0
04-09-2025,"Andhra Pradesh",Adilabad,504308,1,0,0
04-09-2025,"Andhra Pradesh",Adilabad,504313,3,1,0
04-09-2025,"Andhra Pradesh","Alluri Sitharama Raju",531111,1,0,0
04-09-2025,"Andhra Pradesh",Anakapalli,531002,2,0,0
04-09-2025,"Andhra Pradesh",Anakapalli,531011,1,0,0
04-09-2025,"Andhra Pradesh",Anantapur,515004,1,0,0
04-09-2025,"Andhra Pradesh",Anantapur,515261,1,0,0
